song.id,title,duration,latitude,longitude,location,loudness,release.name,tempo,terms,year
SOFPYXC12A58A7A4B9,Summer Dying Fast,321.35791,37.15735675,-63.93335787,Not available,-6.2,Bitter Suites to Succubi,193.693,sympho black metal,1994
SOFQGCQ12AB0183609,Still,263.94077,37.16793,-95.84502,United States,-19.821,Manila Nights,76.693,chamber jazz,0
SOEBDBO12AC4688712,Snapshot,341.36771,40.71455,-74.00712,NY - New York City,-9.632,Snapshot,126.95,dancehall,0
SONIQSB12AB0189829,End Of The Road (Head Hornys Remix),333.13914,37.15735675,-63.93335787,Not available,-5.671,End Of The Road - Single,144.812,hard house,0
SOYNEII12AB0181DB6,7 Miles,349.12608,37.15735675,-63.93335787,Not available,-11.708,7 Miles,138.003,rap,0
SOKIGWD12A6701DE9D,The Frail,168.56771,41.50471,-81.69074,"Cleveland, OH",-16.968,Things Falling Apart,130.284,industrial metal,1999
SOHXKAN12AC46872F1,Para Milladoiro,350.71955,37.15735675,-63.93335787,Not available,-13.038,Os soA+-os que volven,152.013,gaita,2010
SOQZHMH12A8C13A393,Stone Cold Fingers (Bonus Track),175.62077,42.17963,-72.92483,"Blandford, MA",-10.647,Leland Martin,159.968,honky tonk,0
SOLEYPL12A6D4F83CE,Snowball,190.24934,37.15735675,-63.93335787,Not available,-4.172,For Screening Purposes Only,75.031,grime,2005
SOZFCNC12A6D4F76F3,(We Don't Need This) Fascist Groove Thang,255.16363,51.50632,-0.12714,"London, England",-10.756,Endless,150.837,new romantic,1981
SOPUQFS12A8C13DE1E,Drunk Alone,120.2673,37.15735675,-63.93335787,Not available,-3.422,That Which Does Not Kill You...Can Only Make You Stronger : Three Way Split,143.231,happy hardcore,0
SOPNRDT12AB018A2D8,Charisma,557.26975,37.15735675,-63.93335787,Not available,-12.26,Break The Night,123.993,tech house,0
SOGTLVU12A8AE47D5D,Going Down Slow,187.53261,30.38815,-96.0878,"Navasota, TX",-23.527,Texas Songster,97.981,texas blues,2000
SOXNMDZ12A6D4FA20D,All Rise,295.60118,33.74831,-84.39111,Atlanta Georgia USA,-9.435,The Scott Wesley Brown Collection: A Library of 35 Favorite Songs,137.288,modern rock,0
SOGOJBW12AB018513B,Jogo Limpo,252.02893,37.15735675,-63.93335787,Not available,-8.639,Seu Olhar NAPSo Mente,168.323,brazil,0
SONNOCP12A8C145220,Silent Hill,329.35138,37.15735675,-63.93335787,Not available,-7.672,Never Be Scared / Don't Be A Hero,111.079,future jazz,2009
SOUDHTP12AB0183403,Our Love Is Here To Stay,180.00934,37.15735675,-63.93335787,Not available,-13.668,S'Wonderful Movie'n Bossa,133.009,bossa nova,0
SOWDEPU12A8C137B14,Everything Changes,244.45342,44.11559,-120.51484,Oregon,-6.885,Time and Space,146.577,breakbeat,0
SOJBYGW12A8C13A497,Master Of Disharmony,282.53995,37.15735675,-63.93335787,"Oslo, Norway",-4.2,Death ... Is just the beginning Vol.4,140.458,black metal,1996
SOQDTQP12A6D4F793F,(This Is Not A) Love Song (Live),388.28363,51.50632,-0.12714,"London, England",-16.433,Live In Tokyo,132.506,dance rock,1983
SOJHKYL12A6D4FA0AC,What Are We Here For,345.93914,54.5958,-5.93494,"Belfast, Northern Ireland",-6.951,Dark Days In Paradise,153.862,blues-rock,1997
SOJVWBA12AB018C326,Une petite pause,243.1473,37.15735675,-63.93335787,Not available,-14.737,Une petite pause,93.238,french pop,2010
SONRSQW12A6D4F6D1C,Wig,261.74649,37.15735675,-63.93335787,"Athens, GA",-9.628,The B52's,124.086,dance rock,1986
SONTBYD12A58A77A29,Perasmena Mesanihta,172.25098,37.15735675,-63.93335787,Not available,-8.46,Moments,66.765,greek,0
SOMKMPB12A8C1447D0,God Save the Queen (Live),216.60689,37.15735675,-63.93335787,Not available,-3.736,Punk International,145.518,punk,1988
SOSGQPS12A8AE48538,Forever,363.59791,37.15735675,-63.93335787,"Fairfax, California",-4.376,Forever,139.998,r&b,0
SOKENJQ12AB017EC8C,Sun Is Shining,271.77751,37.15735675,-63.93335787,Not available,-6.947,Breaks_ Beats & Blondes,90.648,breakbeat,2004
SOBNTXB12A8C1428BA,New Age,330.65751,44.41033,8.93889,Genova,-12.279,Reiki - Spiritual Fitness_ Relaxation and Chakra Meditation,140.334,opera,0
SOIKIJC12AC3DFB3D2,Have Yourself A Merry Little Christmas,133.27628,40.71455,-74.00712,NY - New York City,-15.736,Peace At Last - EP,89.86,folk-pop,2005
SOFJNQR12A6D4FAE92,U Killed It,264.69832,37.15735675,-63.93335787,LDN,-5.871,Alright_ Still (Deluxe),156.097,ska,2006
SOGDFIT12AB018528B,Rain And Snow,228.51873,37.15735675,-63.93335787,Not available,-12.053,Light Flight - The Anthology,179.501,british invasion,0
SOOIZTH12AB018C12E,Gerra De De,240.3522,37.15735675,-63.93335787,Not available,-6.248,This DJ,86.689,turnablism,0
SOQPJUL12AB0189379,Kako mi je pitas sad,145.57995,37.15735675,-63.93335787,Not available,-13.703,Zlatni hitovi '90 1,160.261,pop folk,0
SOMBQEO12A8C135018,Voices On The Corner,235.80689,40.71455,-74.00712,NY - New York City,-9.716,Miles To Miles,101.03,jazz fusion,0
SOCQWKZ12A8C13CE4C,(Bloody Paw On The) Kill Floor,192.1824,37.15735675,-63.93335787,Not available,-6.258,RoadKillOvercoat,155.038,alternative hip hop,2007
SONETAN12A58A7ACEB,I Wish My Mother Was Here,418.87302,31.55379,-90.10785,"Monticello, MS",-11.702,Addressing The Nation With The Blues,117.168,chicago blues,1989
SOKEXTF12A8C13AE7E,Inolvidable,198.26893,37.15735675,-63.93335787,Not available,-14.509,Lagrimas Negras,132.967,latin jazz,2003
SOUJISW12CF4E09416,Miracle,420.10077,52.8029,-2.10633,"Stafford, England",-9.062,Surprise,139.91,breakbeat,1996
SOJKDKH12A58A761A2,Witch Weed (Live),397.26975,43.07295,-89.38669,"Madison, Wisconsin",-6.788,Apogee,95.882,stoner metal,1999
SOTWWBZ12AB01845E0,Not Buried Deep Enough,229.79873,37.15735675,-63.93335787,Not available,-12.772,Bone To Pick,135.175,blues-rock,1995
SOKZTUH12AB018B938,Give Me 40 Acres (To Turn This Rig Around),150.64771,37.15735675,-63.93335787,Not available,-9.258,Strictly Trucking,121.983,western swing,0
SOQDTZG12A8C1442E3,Ernesto Nazareth,286.14485,-23.56287,-46.65466,"Sao Paulo, Brazil",-24.597,Music Of The Brazilian Masters,169.775,latin jazz,0
SOIFOLA12AB017CDA1,The Cube (Live),384.70485,37.15735675,-63.93335787,Not available,-8.161,To Live Alone,137.862,doom metal,2001
SOKHVZO12AB0184C4D,Get Back Down,415.03302,37.15735675,-63.93335787,Not available,-6.751,PeeBoy EP,83.326,hard house,0
SOMISOP12AC468D9D5,Battle Of The Rosebud / Cries,133.53751,31.1689,-100.07715,Texas,-29.295,The Way West,117.667,world beat,0
SOOZKNQ12A6D4F6FD4,Beyond the Light,266.70975,37.15735675,-63.93335787,"Poza Rica, MX",-12.658,Suburban,90.908,twee pop,0
SOGOQGE12AB0182907,Spaceman,284.3424,37.15735675,-63.93335787,Not available,-6.546,Hitzone 49,151.953,rock,2008
SOWTIDJ12AB018808C,Pulecenella 'e mA2,179.06893,36.16778,-86.77836,"Nashville, TN.",-17.522,Il meglio di Gloriana,161.054,teen pop,0
SONIHLC12AB0187B0C,Iskorosten' (instr.),100.5971,37.15735675,-63.93335787,Not available,-10.777,Za Solntsem Vsled,159.895,doom metal,0
SOLBHCO12AB018769A,Big Stax/High Volts (Album Version),320.60036,30.24216,-89.60586,"PEARLINGTON, Mississippi",-9.993,Time Will Tell,128.219,smooth jazz,0
SOVZVPT12AB018A59E,It Goes On,302.36689,37.15735675,-63.93335787,Not available,-12.99,4 Day Tornado,101.229,power pop,0
SOZWDHS12AB0188A33,Pecado De Amor,284.70812,37.15735675,-63.93335787,Not available,-8.339,Ao Vivo,98.859,latin pop,0
SOFSKON12A8C13B3B5,Illuminate,327.8624,51.27562,0.17898,"Sevenoaks, United Kingdom",-6.531,The Altogether,125.975,techno,2001
SOBOCAG12A6BD55D56,Never Forget Me,286.30159,37.15735675,-63.93335787,"Cleveland, OH",-6.933,Strength & Loyalty,154.09,gangster rap,2007
SONCYFS12A8C14261E,Ukkosenjumalan poika,356.49261,37.15735675,-63.93335787,Not available,-4.178,Kivenkantaja,124.237,viking metal,2001
SOTNBNN12A6D4F6CC7,A B***** Is A B***** (Edited),168.75057,34.05349,-118.24532,"Compton, California, USA.",-8.91,Straight Outta Compton,97.099,gangster rap,1989
SOXZLDX12A58A7CE52,Kick Out The Jams,201.56036,37.15735675,-63.93335787,"Los Angeles, CA",-2.069,Live at the Grand Olympic Auditorium,140.63,rap metal,2000
SOEESQT12A8C13C7D5,Me And My Buddy,185.67791,33.45081,-90.645,"Indianola, MS",-16.844,Take One More Chance With Me,101.41,chicago blues,0
SOSKUNI12AB0187F12,Amber Changing,218.8273,37.15735675,-63.93335787,Chicago,-3.803,Revolutions Per Minute,186.254,hardcore punk,2003
SOSLFMU12AB018FFEA,Murder Academy,303.04608,37.15735675,-63.93335787,Not available,-10.57,Psycho Drama,210.47,gabba,1995
SOOKISK12AB0180667,Hey Daddy,224.522,37.15735675,-63.93335787,"Bakersfield, CA",-6.694,Issues,94.057,rap metal,1999
SOVGBEK12A8C134E04,4 Sea Interludes Op. 33a: Storm,315.27138,37.15735675,-63.93335787,Not available,-16.753,Britten: Orchestral Works,100.349,requiem,0
SORJOMF12AB0186F78,I Need You Now,275.06893,62.19845,17.55142,Sweden,-4.376,I Need You Now,124.009,europop,0
SOVTGXQ12A6D4FB9CA,Atmosphere Station,191.81669,34.05349,-118.24532,"Los Angeles, CA",-38.525,Aliens - The Deluxe Edition,90.084,rock,1986
SOLKTEK12AB018BE1A,Walk Away,177.24036,37.15735675,-63.93335787,Not available,-1.843,Mind Control,106.698,post-grunge,2009
SODYZIU12A8C13FBD9,Shadows That Move,233.58649,37.15735675,-63.93335787,"Atlanta, GA",-3.937,Call of the Mastodon,89.78,alternative metal,2001
SOJRCDU12AB0189D27,Smile,38.3473,37.15735675,-63.93335787,Not available,-16.006,One World One People,107.177,gabba,2000
SOBMHTY12AC9097B7C,Mountains Of Mourne,100.85832,37.15735675,-63.93335787,Not available,-19.794,Live From Dublin,152.258,irish folk,0
SOZWHVZ12A6D4F90E7,Kite Live from Sydney,485.19791,37.15735675,-63.93335787,"Dublin, Ireland",-7.614,Window In The Skies,134.083,dance rock,2007
SOQAHUW12AB0181F04,Loco (Crazy),239.01995,37.15735675,-63.93335787,Not available,-10.274,Nuestra TradiciA3n,106.398,soul jazz,0
SOVHRBI12A81C22E02,Ever Be,288.49587,37.15735675,-63.93335787,"Bakersfield, CA",-5.912,Untitled,160.022,rap metal,2007
SOHULHF12AB017F6CF,Oh Look Misery,151.53587,30.33138,-81.6558,"Jacksonville, FL",-7.108,Bahamian Songs,101.492,country blues,0
SOFWWGY12AB0185BC5,Yesterdays,160.28689,43.64856,-79.38533,"Toronto, Ontario, Canada",-15.578,A Jerome Kern Songbook,86.141,instrumental pop,0
SOEETVW12A6D4F93B8,Teacher's Pet,181.55057,37.15735675,-63.93335787,Not available,-9.334,Extreme,120.097,funk metal,0
SOJTIKK12A8C13B15E,Palmer enquAate,70.26893,37.15735675,-63.93335787,Not available,-16.942,L'enquAate corse - bof,128.173,soundtrack,2004
SOQBQWN12AB0186782,Go To Hell,173.24363,51.50632,-0.12714,London,-6.021,Tales From The Sick,88.835,rap,0
SOKLQWF12A8C1423F2,Moon River - Original,155.74159,33.54243,-90.53727,"Sunflower, MS",-13.135,Jerry Butler Selected Hits Vol. 4,105.24,chicago soul,0
SORQLMX12A8C133FCD,La Plus Bath Des Javas,148.03546,37.15735675,-63.93335787,Not available,-6.893,L'essentiel 2003,162.385,chanson,0
SOCLQKJ12AF72A4AB0,Infidel,94.06649,37.15735675,-63.93335787,Not available,-9.506,No Regrets,109.636,gabba,0
SODWXQV12A6310F10D,English Summer Rain,241.52771,37.15735675,-63.93335787,"London, England",-7.255,Sleeping With Ghosts,108.264,british pop,2003
SORKRKK12A8C13C12F,Spanish Shuffle (Album Version),226.82077,37.15735675,-63.93335787,Not available,-7.684,Miscelanea,119.524,pop rock,0
SOQPPKZ12A58A7B1EC,Intro,106.52689,37.15735675,-63.93335787,Not available,-12.385,500,97.76,big beat,2009
SOXSUNF12A8C134195,Empress So Divine,224.28689,37.15735675,-63.93335787,Not available,-4.779,Virtuous Woman,241.877,roots reggae,2002
SOVRJYX12AB01844E1,Terapia De Amor Intensiva,340.29669,37.15735675,-63.93335787,Not available,-11.356,De Musica Ligera,91.328,rock,1988
SOMOHEI12AB018785F,Haunting,216.55465,37.15735675,-63.93335787,Not available,-8.147,My Soul Speaks,130.062,trip hop,0
SOOGRLD12A8C132B2F,Lies Of Hate,279.2224,37.15735675,-63.93335787,"Minneapolis, MN",-6.582,Candy From A Stranger,68.734,hard rock,1998
SODAEVD12AB01886BB,The First Noel,158.56281,37.15735675,-63.93335787,Not available,-16.527,Music For Christmas Lovers,94.658,progressive house,0
SOAESJW12A8C137CC2,Musical Episode,234.44853,18.01571,-76.79731,"Kingston, Jamaica",-10.173,Exclusively,102.055,roots reggae,2005
SOHCYVK12AB017BBF2,Beautiful Brown eyes,155.95057,34.31109,-94.02978,"Mineola, AR",-14.123,Country Masters Vol 1,109.065,classic country,2001
SOCWXYM12AB018BDF3,Drop the Bass,233.53424,37.15735675,-63.93335787,Not available,-5.483,Ultimate Happy Hardcore 3,184.981,gabba,0
SOSYVIZ12A8C141964,The Last Word (Amended Version),256.80934,40.14323,-74.72671,New Jersey,-7.307,Dirty Harriet,201.802,hip hop,2000
SOTVEKK12A8C1392E1,Hard Times,234.65751,37.15735675,-63.93335787,Not available,-12.75,Run DMC,119.67,hip hop,1984
SOHGAJH12A6D4F8F58,Just As Much As Ever,163.76118,37.15735675,-63.93335787,Not available,-10.328,Love That Bert Kaempfert,105.181,orchestra,0
SOCTSJA12AC9618325,Filipino Baby,159.03302,37.15735675,-63.93335787,"McLellan, FL",-9.668,Please Help Me I'm Fallin',165.668,honky tonk,0
SOTYCYE12AC468AA08,The Boss,214.04689,37.15735675,-63.93335787,Windhoek,-5.444,Pink Chokolate!,188.056,hip hop,0
SOAKXET12CF5F86E71,Escapist,301.06077,37.15735675,-63.93335787,"Kitee, Finland",-4.144,Made In Hong Kong (And In Various Other Places),143.97,sympho black metal,2007
SOYDHCW12A6D4F9A2E,Jeffrey's Dark Side,109.37424,40.14323,-74.72671,New Jersey,-18.349,Blue Velvet,61.883,chill-out,1987
SOGBJSK12AB018D052,Someone to Watch Over Me,151.82322,50.91552,0.48883,"Battle, Sussex, England",-20.964,Windsor Strings,0,orchestra,0
SOSTFTW12A8C13B84A,Milagre Dos Peixes/ Musica Incidental: Cais/ Music Incidental: San Vicente,287.11138,37.15735675,-63.93335787,Not available,-11.877,Samambaia,163.167,latin jazz,0
SOLHFZF12AB018AB3E,Pinned To The Ground (album version),239.98649,43.04181,-87.90684,"Milwaukee, WI",-5.627,Disconnected,144.836,post-grunge,2002
SOZEHMC12A6D4F9F30,Always And Never (Album Version),229.642,37.15735675,-63.93335787,"Burlington, Ontario, Canada",-1.998,Discovering The Waterfront,108.499,post-hardcore,2005
SOYHNTG12A6D4F5703,Myth Takes,143.98649,37.15735675,-63.93335787,Not available,-7.901,Myth Takes,193.978,dance-punk,2007
SOGBRIU12A582A214C,Carpe PM,153.20771,37.15735675,-63.93335787,Not available,-8.798,The Last Living American Marxists,88.935,grindcore,0
SOLCPEB12A58A7BF47,Who Shot Ya (Amended Album Version),316.65587,37.15735675,-63.93335787,Not available,-5.934,Greatest Hits,91.69,gangster rap,2007
SOFOGMR12A8C140FFF,Poor Tom (Album Version),182.09914,37.15735675,-63.93335787,England,-10.7,Coda,210.8,blues-rock,1982
SOBJYXZ12A8AE45FF1,Wounded Hearts,205.21751,56.65286,-3.99667,Scotland,-4.332,The Pink & The Lily,82.205,british pop,2008
SOGJSEF12AB01847D4,Love's Been Good To Me,131.05587,36.2929,-95.15261,"Salina, OK",-15.672,20 Greatest Hits,121.563,rockabilly,0
SOCVGQS12A8C13D7DF,When Morning Comes To Town,316.73424,37.15735675,-63.93335787,Not available,-15.54,Coastal,162.682,twee pop,1989
SOGVRHK12A8AE47FFB,Estate,431.64689,34.05349,-118.24532,"Los Angeles, CA",-14.621,Once More,106.219,hard bop,0
SOGGYSM12A58A79111,Freedom Enough (From Silent Mother Nature),183.37914,53.93063,-1.20788,"Yorkshire, England",-11.428,Harry / Silent Mother Nature,172.337,chill-out,0
SOHCENZ12A8C13AC85,Hai Shava,324.51873,37.15735675,-63.93335787,Not available,-11.273,Hai Shava,210.305,broken beat,1993
SOIKVVS12AB0184063,Nutty Block,172.01587,37.15735675,-63.93335787,Not available,-9.745,Get Ready To Roll,175.393,miami bass,1991
SOYCTBG12A8C144341,Until You Love Someone,165.66812,37.15735675,-63.93335787,"Steubenville, OH",-10.917,Love From&The Rat Pack,128.459,vocal,2005
SOMCCPJ12A8C142B6B,Part One From Triomusic,377.67791,37.28848,-121.94486,"Campbell, CA",-21.787,STRATA,109.671,post-grunge,2004
SOVKCDB12A6D4FB2AB,Hello Young Lovers (LP Version),145.00526,39.95227,-75.16237,"Philadelphia, PA",-14.449,Love Among The Young,141.024,brill building pop,0
SOONOZL12A6D4FC475,Same Man,153.28608,37.15735675,-63.93335787,Not available,-7.535,Ministry of Sound Presents 100,125.558,funky house,2006
SOIHZMH12AB017DF93,Quiero Ir Ao Mar,215.35302,37.15735675,-63.93335787,Not available,-10.918,Cinema Do Mar,211.327,flamenco,2005
SOCQJBX12AF72AA6F2,The Owl and the Pussy-cat,156.70812,37.15735675,-63.93335787,Not available,-21.25,Essential Igor Stravinsky,147.637,ballet,0
SOMWLCK12A8C135D69,Set You Free This Time,168.38485,37.15735675,-63.93335787,"Los Angeles, CA",-12.77,Echoes,98.49,country rock,1998
SORHXYU12A8C13716B,Bloco Da Solidao (1996 Digital Remaster),150.25587,37.15735675,-63.93335787,Not available,-15.574,Talento,137.673,brazilian pop music,0
SOEMLQO12AB01808B6,Will You Love Me Tomorrow,159.76444,40.86034,-74.12374,"Passaic, NJ",-9.79,Dreamboats & Petticoats 2,68.283,doo-wop,1960
SOITEVV12A6D4F5969,Stille nacht_ heilige nacht,230.26893,40.14323,-74.72671,New Jersey,-32.017,Voices of Angles - Christmas Favorites from the American Boychoir,0,j pop,0
SOWNSZY12AB0180BCF,Nine Ways,465.60608,37.15735675,-63.93335787,Not available,-5.533,Cream Trance Anthems Ibiza 2009,134.014,happy hardcore,0
SOQKKPE12A8C13C2CD,Northern Downpour (Album Version),247.77098,37.15735675,-63.93335787,"Las Vegas, NV",-8.901,Northern Downpour,85.157,pop punk,0
SORJXPY12AB0182839,Bad Seed,165.98159,36.73112,-91.85307,"West Plains, MO",-15.915,Love Is A Sometimes Thing,86.162,classic country,0
SOIRGRL12AB0186BC2,Exchange,368.16934,19.4319,-99.13285,"Mexico City, Mexico",-8.489,Guidum,93.106,jazz,1995
SOEGTAN12A6D4F8726,Marie D'Aquitaine,176.27383,37.15735675,-63.93335787,Not available,-13.366,Disque PathA(c),49.262,chanson,0
SODTRPJ12A8C1377E9,Oh My God,266.4224,37.15735675,-63.93335787,"Brookyln, NY",-5.947,Oh My God,80.149,hip hop,2000
SOKPFTZ12A6D4FA141,Joy To The World,111.0722,37.15735675,-63.93335787,Not available,-13.826,A Classic Christmas,82.422,bel canto,0
SOFVRCJ12AB018B4DA,Hoochie Coochie Man,313.7824,37.15735675,-63.93335787,Not available,-11.488,Road House,107.197,blues-rock,1989
SORWMLD12A8C137D1A,Ftei O Erotas,265.37751,37.15735675,-63.93335787,Not available,-9.28,Thisia Live,124.177,pop folk,0
SOFHQCR12A8C138A74,The Second Summer Of Love,167.20934,56.46137,-2.96761,"Dundee, Scotland",-7.928,Bebop Moptop,196.034,british pop,1989
SOCPGVG12AB018AA84,Prelude And Fugue In C Major BWV 531 : Fugue,240.61342,46.20835,6.1427,"Geneva, Switzerland",-14.367,Bach: Organ Works Vol.2,64.401,early music,0
SOYUFEN12AB018BF99,Don't Phunk With My Heart,356.41424,37.15735675,-63.93335787,Not available,-7.598,Dance Tribute to Lady Gaga Vs Black Eyed Peas,130.861,musette,0
SOLWQFA12AB01899E8,Give It What U Got,260.28363,52.47859,-1.9086,"Birmingham/ London, UK",-2.939,EQUALIZE,90.008,downtempo,2007
SOAMXQV12AB018775F,Dancing To A Standstill,256.39138,37.15735675,-63.93335787,Not available,-8.632,King Of Myself,122.174,irish folk,0
SOENDOQ12A8C139A41,Isla del Luna,316.49914,34.05349,-118.24532,California - LA,-14.544,Seasons Of The Soul,95.981,chill-out,1999
SOWHAEF12A8C13EF0C,Spirit,252.57751,37.15735675,-63.93335787,Not available,-7.605,Realive Tour 2002 -Odoranya Son Son- in Tokyo,75.955,argentine rock,0
SOTTXNS12AB0187861,Another Long One,224.60036,42.78668,-96.92803,"Vermillion, SD",-13.256,Steady On,210.871,country rock,1989
SOXSLOL12AB0188039,Leng Jing,214.12526,37.15735675,-63.93335787,Not available,-7.225,Music Cafe,105.196,cantonese pop,0
SOQLGFP12A58A7800E,OAKtown,259.44771,37.15735675,-63.93335787,California - LA,-8.422,The Building,106.689,hip hop,0
SOPVXLX12A8C1402D5,Larger Than Life,236.25098,28.53823,-81.37739,"Orlando, FL",-5.12,Just Want You To Know,112.787,teen pop,1999
SOAOIBZ12AB01815BE,I Hold Your Hand In Mine [Live At Royal Albert Hall],43.36281,40.71455,-74.00712,"New York, NY",-23.996,Live! At The Royal Albert Hall,93.779,cabaret,2000
SOZHPGD12A8C1394FE,Baby Come To Me,236.93016,37.15735675,-63.93335787,"Seattle, Washington USA",-8.041,At Last... The Duets Album,89.865,instrumental pop,0
SOSLAVG12A8C13397F,Den Pai Alo,243.82649,37.15735675,-63.93335787,Not available,-10.957,Daktilika Apotipomata,133.339,pop rock,0
SOTTDKS12AB018D69B,It Wont Be Christmas,241.47546,37.77916,-122.42005,California - SF,-14.835,A Christian Christmas Celebration (Gift of Love),98.718,screamo,0
SOMVWWT12A58A7AE05,Knocked Out Of The Park,183.17016,40.99471,-77.60454,Pennsylvania,-22.289,Leave Home,74.072,jazz fusion,0
SOQVMXR12A81C21483,Salt In NYC,424.12363,39.49974,-111.54732,Utah,-10.683,Salt In NYC,130.006,progressive house,0
SODUJBS12A8C132150,Wessex Loses a Bride,111.62077,51.50632,-0.12714,"London, England",-18.703,Shakespeare in Love - Music from the Miramax Motion Picture,104.394,jazz funk,0
SOBBXLX12A58A79DDA,Erica (2005 Digital Remaster),138.63138,37.15735675,-63.93335787,Not available,-9.672,Oh Mein Papa,159.587,cool jazz,0
SOTUKVB12AB0181477,Blessed Assurance,270.602,37.15735675,-63.93335787,Not available,-10.754,Simply Glad,192.702,ccm,1993
SOOJPRH12A8C141995,Loaded Like A Gun,173.19138,37.77916,-122.42005,California - SF,-8.372,Trial and Error,98.11,country rock,0
